key,iata_code,name,city,country,latitude,longitude,altitude,timezone_offset,dst,timezone_name
ENSG,SOG,Sogndal Airport,Sogndal,Norway,61.156988,7.138399,0,1,E,Europe/Oslo
ENSH,SVJ,Svolvær Airport,Svolvær,Norway,68.243333,14.669167,27,1,E,Europe/Oslo
ENSK,SKN,Stokmarknes Airport,Stokmarknes,Norway,68.580705,15.019905,11,1,E,Europe/Oslo
ENSN,SKE,Skien Lufthavn,Skien,Norway,59.185212,9.568499,463,1,E,Europe/Oslo
ENSO,SRP,Stord Airport,Stord,Norway,59.79261,5.342509,160,1,E,Europe/Oslo
ENSR,SOJ,Sorkjosen Airport,,Norway,69.786779,20.959458,16,1,E,Europe/Oslo
ENSS,VAW,Vardoe Airport,Vardø,Norway,70.355667,31.044523,42,1,E,Europe/Oslo
ENST,SSJ,Sandnessjøen Airport,Sandnessjoen,Norway,65.959697,12.474397,56,1,E,Europe/Oslo
ENTC,TOS,Tromsø Airport,Tromso,Norway,69.683965,18.913559,31,1,E,Europe/Oslo
ENTO,TRF,Sandefjord Lufthavn Torp,Sandefjord,Norway,59.181103,10.258736,286,1,E,Europe/Oslo
ENVA,TRD,Trondheim Airport,Trondheim,Norway,63.455727,10.917492,56,1,E,Europe/Oslo
ENVD,VDS,Vadso Airport,Vadso,Norway,70.065202,29.844068,127,1,E,Europe/Oslo
ENVR,VRY,Stolport Airport,Værøy,Norway,67.6667,12.6833,36,1,E,Europe/Oslo
ENZV,SVG,Stavanger Airport,Stavanger,Norway,58.88077,5.634971,29,1,E,Europe/Oslo
EPBY,BZG,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Poland,53.093847,17.99786,235,1,N,Europe/Warsaw
EPGD,GDN,Gdańsk Lech Wałęsa Airport,Gdansk,Poland,54.380675,18.476254,489,1,E,Europe/Warsaw
EPKK,KRK,Airport Kraków Balice,Krakow,Poland,50.072407,19.804369,791,1,E,Europe/Warsaw
EPKO,OSZ,Koszalin - Zegrze Pomorskie Airport,Koszalin,Poland,54.2,16.15,111,1,E,Europe/Warsaw
EPKT,KTW,Pyrzowice Airport,Katowice,Poland,50.470988,19.073199,995,1,E,Europe/Warsaw
EPLL,LCJ,Lodz Lublinek Airport,Lodz,Poland,51.727932,19.403486,604,1,N,Europe/Warsaw
EPOK,QYD,Gdynia-Babie Doły Airport,Gdynia,Poland,54.579906,18.515936,144,2,U,Europe/Warsaw
EPPO,POZ,Poz Airport Services Sp. z o.o.,Poznan,Poland,52.414285,16.837154,308,1,E,Europe/Warsaw
EPRA,QXR,RADOM,RADOM,Poland,51.231978,21.124183,479,1,E,Europe/Warsaw
EPRZ,RZE,Rzeszów-Jasionka,Rzeszow,Poland,50.110329,22.020344,675,1,E,Europe/Warsaw
EPSC,SZZ,Goleniow Airport,Szczechin,Poland,53.584606,14.902313,154,1,E,Europe/Warsaw
EPSK,OSP,Słupsk-Redzikowo Airport,Slupsk,Poland,54.478735,17.105767,217,1,E,Europe/Warsaw
EPWA,WAW,Warsaw Chopin Airport,Warsaw,Poland,52.171181,20.971441,362,1,E,Europe/Warsaw
EPWR,WRO,Copernicus Airport,Wroclaw,Poland,51.104789,16.899758,404,1,E,Europe/Warsaw
EPZG,IEG,Zielona Góra Airport,Zielona Gora,Poland,52.138519,15.798572,194,1,E,Europe/Warsaw
ESDF,RNB,Ronneby Airport,Ronneby,Sweden,56.257689,15.269537,191,1,E,Europe/Stockholm
ESGG,GOT,Gothenburg-Landvetter Airport,Gothenborg,Sweden,57.669312,12.301404,506,1,E,Europe/Stockholm
ESGJ,JKG,Jönköping Airport,Joenkoeping,Sweden,57.758333,14.069167,741,1,E,Europe/Stockholm
ESGL,LDK,Lidköping-Hovby Airport,Lidkoping,Sweden,58.463612,13.1725,200,1,E,Europe/Stockholm
ESGP,GSE,Gothenburg City Airport,Gothenborg,Sweden,57.776436,11.871372,59,1,E,Europe/Stockholm
ESGR,KVB,Skovde Airport,Skovde,Sweden,58.453122,13.970248,324,1,E,Europe/Stockholm
ESGT,THN,thn,Trollhattan,Sweden,58.316574,12.35016,137,1,E,Europe/Stockholm
ESKK,KSK,Karlskoga Airport,Karlskoga,Sweden,59.316667,14.55,400,1,E,Europe/Stockholm
ESKM,MXX,Mora Airport,Mora,Sweden,60.95933,14.510649,634,1,E,Europe/Stockholm
ESKN,NYO,Skavsta,Stockholm,Sweden,58.789397,16.916467,140,1,E,Europe/Stockholm
ESMK,KID,Kristianstad Airport,Kristianstad,Sweden,55.923501,14.087435,76,1,E,Europe/Stockholm
ESML,JLD,Enoch Thulins airfield,Landskrona,Sweden,55.947294,12.868602,194,1,E,Europe/Stockholm
ESMO,OSK,Oskarshamn Airport,Oskarshamn,Sweden,57.350455,16.497978,96,1,E,Europe/Stockholm
ESMQ,KLR,Kalmar Airport,Kalkmar,Sweden,56.677373,16.287818,17,1,E,Europe/Stockholm
ESMS,MMX,Sturup Airport,Malmoe,Sweden,55.531463,13.370894,236,1,E,Europe/Stockholm
ESMT,HAD,Halmstad Airport,Halmstad,Sweden,56.685882,12.822324,101,1,E,Europe/Stockholm
ESMX,VXO,Kronoberg,Vaxjo,Sweden,56.929144,14.727994,610,1,E,Europe/Stockholm
ESND,EVG,Svegs Flygplats,Sveg,Sweden,62.047595,14.42192,1178,1,E,Europe/Stockholm
ESNG,GEV,Gällivare Airport,Gallivare,Sweden,67.13264,20.813932,1027,1,E,Europe/Stockholm
ESNH,HUV,Hudiksvall Airport,Hudiksvall,Sweden,61.767503,17.084399,95,1,E,Europe/Stockholm
ESNK,KRF,Kramfors Solleftea Airport,Kramfors,Sweden,63.047488,17.768678,34,1,E,Europe/Stockholm
ESNL,LYC,Lycksele Airport,Lycksele,Sweden,64.550783,18.714066,705,1,E,Europe/Stockholm
ESNN,SDL,Sundsvall-Härnösand Airport,Sundsvall,Sweden,62.529444,17.442778,16,1,E,Europe/Stockholm
ESNO,OER,Ornskoldsvik Airport,Ornskoldsvik,Sweden,63.410106,18.988945,354,1,E,Europe/Stockholm
ESNQ,KRN,Kiruna Airport,Kiruna,Sweden,67.824688,20.339705,1508,1,E,Europe/Stockholm
ESNS,SFT,Skelleftea Airport,Skelleftea,Sweden,64.624087,21.080006,157,1,E,Europe/Stockholm
ESNU,UME,Umeå Airport,Umea,Sweden,63.793016,20.28928,24,1,E,Europe/Stockholm
ESNV,VHM,Vilhelmina flygplats,Vilhelmina,Sweden,64.57948,16.833541,1140,1,E,Europe/Stockholm
ESNX,AJR,Arvidsjaur Airport,Arvidsjaur,Sweden,65.593439,19.270203,1245,1,E,Europe/Stockholm
ESNZ,OSD,Östersund Airport,Östersund,Sweden,63.1944,14.5003,1233,1,E,Europe/Stockholm
ESOE,ORB,Örebro Airport,Orebro,Sweden,59.22602,15.040442,188,1,E,Europe/Stockholm
ESOH,HFS,Hagfors Airport,Hagfors,Sweden,60.019473,13.579809,474,1,E,Europe/Stockholm
ESOK,KSD,Karlstad Airport,,Sweden,59.444722,13.3375,352,1,E,Europe/Stockholm
ESOW,VST,Stockholm Vasteras Airport,Vasteras,Sweden,59.58917,16.630556,21,1,E,Europe/Stockholm
ESPA,LLA,Lulea Airport,Lulea,Sweden,65.54695,22.118558,65,1,E,Europe/Stockholm
ESSA,ARN,Stockholm Arlanda Airport,Stockholm,Sweden,59.653905,17.939308,137,1,E,Europe/Stockholm
ESSB,BMA,Bromma Stockholm Airport,Stockholm,Sweden,59.355555,17.945812,47,1,E,Europe/Stockholm
ESSD,BLE,Dala Airport,Borlange,Sweden,60.42672,15.50722,503,1,E,Europe/Stockholm
ESSE,ESX,Essen HBF,Essen,Germany,51.451389,7.0138,1000,2,E,Europe/Berlin
ESSF,HLF,Hultsfred Airport,Hultsfred,Sweden,57.526708,15.822736,366,1,E,Europe/Stockholm
ESSK,GVX,Sandviken Airport,Gavle,Sweden,60.59323,16.953082,224,1,E,Europe/Stockholm
ESSL,LPI,Linkoping Airport,Linkoeping,Sweden,58.4,15.516667,172,1,E,Europe/Stockholm
ESSP,NRK,Norrkoping Airport,Norrkoeping,Sweden,58.585289,16.247783,32,1,E,Europe/Stockholm
ESST,TYF,Torsby Airport,Torsby,Sweden,60.155206,12.992429,393,1,E,Europe/Stockholm
ESSV,VBY,Visby Airport,Visby,Sweden,57.662344,18.343921,164,1,E,Europe/Stockholm
ESTA,AGH,Angelholm Airport,Ängelholm,Sweden,56.290939,12.855952,68,1,E,Europe/Stockholm
ESUD,SQO,Gunnarn Airport,Mohed,Sweden,64.959353,17.698427,915,1,E,Europe/Stockholm
ESUP,PJA,Pajala Airport,,Sweden,67.246251,23.068709,542,1,E,Europe/Stockholm
ESUT,HMV,Hemavan Airport,Hemavan,Sweden,65.806111,15.082778,1503,1,E,Europe/Stockholm
ETAD,SPM,Spangdahlem Air Force Base,Spangdahlem,Germany,49.980592,6.700368,1197,1,E,Europe/Berlin
ETAR,RMS,Ramstein Airport,Ramstein,Germany,49.437168,7.600306,776,1,E,Europe/Berlin
ETEU,GHF,Giebelstadt Airport,Giebelstadt,Germany,49.653937,9.974595,980,1,E,Europe/Berlin
ETHC,ZCN,Celle,Celle,Germany,52.5912,10.022133,129,1,E,Europe/Berlin
ETID,ZNF,Hanau Aaf,Hanau,Germany,50.169189,8.961586,368,1,E,Europe/Berlin
ETNG,GKE,NATO Air Base Geilenkirchen,Geilenkirchen,Germany,50.959947,6.040215,296,1,E,Europe/Berlin
ETNL,RLG,Laage Airport,Laage,Germany,53.918951,12.283537,138,1,E,Europe/Berlin
ETSF,FEL,Fürstenfeldbruck Air Base,Fuerstenfeldbruck,Germany,48.206149,11.267307,1703,1,E,Europe/Berlin
ETUO,GUT,RAF Gütersloh,Guetersloh,Germany,51.923419,8.307595,236,1,E,Europe/Berlin
EVLA,LPX,Liepaja International Airport,Liepaja,Latvia,56.520194,21.098446,16,2,E,Europe/Riga
EVRA,RIX,Riga International Airport,Riga,Latvia,56.923611,23.971111,34,2,E,Europe/Riga
EVVA,VTS,Ventspils International Airport,Ventspils,Latvia,57.357778,21.544167,19,2,E,Europe/Riga
EYKA,KUN,Kaunas Airport,Kaunas,Lithuania,54.966931,24.073866,256,2,E,Europe/Vilnius
EYPA,PLQ,Palanga International Airport,Palanga,Lithuania,55.971265,21.097423,33,2,E,Europe/Vilnius
EYPP,PNV,Panevėžys Air Base,Panevezys,Lithuania,55.73,24.46,197,2,E,Europe/Vilnius
EYSA,SQQ,Šiauliai International Airport,Siauliai,Lithuania,55.898378,23.375826,443,2,E,Europe/Vilnius
EYSB,HLJ,Port lotniczy Barysiai,Barysiai,Lithuania,56.073769,23.569811,270,2,E,Europe/Vilnius
EYVI,VNO,Vilnius International Airport,Vilnius,Lithuania,54.643116,25.279746,646,2,E,Europe/Vilnius
FAAB,ALJ,Alexander Bay Aerodrome,Alexander Bay,South Africa,-28.57083,16.53278,98,2,U,Africa/Johannesburg
FAAG,AGZ,Aggeneys Airport,Aggeneys,South Africa,-29.283501,18.816999,2648,2,U,Africa/Johannesburg
FABE,VIY,Bhisho,Bisho,South Africa,-32.89715,27.279111,1950,2,U,Africa/Johannesburg
FABL,BFN,Bloemfontein International Airport,Bloemfontein,South Africa,-29.095854,26.297516,4458,2,U,Africa/Johannesburg
FACT,CPT,Cape Town International Airport,Cape Town,South Africa,-33.973148,18.602567,151,2,U,Africa/Johannesburg
FADN,DUR,Durban International Airport,Durban,South Africa,-29.9674,30.9473,33,2,U,Africa/Johannesburg
FAEL,ELS,East London Airport,East London,South Africa,-33.037122,27.828501,435,2,U,Africa/Johannesburg
FAGC,GCJ,Grand Central Airport,Johannesburg,South Africa,-25.98926,28.140795,5325,2,U,Africa/Johannesburg
FAGG,GRJ,George Airport,George,South Africa,-34.005527,22.378758,648,2,U,Africa/Johannesburg
FAGM,QRA,Rand Airport,Johannesburg,South Africa,-26.242131,28.150055,5483,2,U,Africa/Johannesburg
FAHS,HDS,Air Force Base Hoedspruit,Hoedspruit,South Africa,-24.35725,31.051666,1743,2,U,Africa/Johannesburg
FAJS,JNB,OR Tambo International Airport,Johannesburg,South Africa,-26.131889,28.243891,5558,2,U,Africa/Johannesburg
FAKM,KIM,Kimberley Airport,Kimberley,South Africa,-28.802602,24.765361,3950,2,U,Africa/Johannesburg
FAKN,MQP,Kruger Mpumalanga International Airport,Mpumalanga,South Africa,-25.385051,31.098625,2829,2,U,Africa/Johannesburg
FAKZ,KLZ,Kleinzee Airport,Kleinsee,South Africa,-29.691444,17.094084,270,2,U,Africa/Johannesburg
FALA,HLA,Lanseria International Airport,Johannesburg,South Africa,-25.939168,27.92554,4517,2,U,Africa/Johannesburg
FALY,LAY,Ladysmith Aerodrome,Ladysmith,South Africa,-28.57861,29.7475,3548,2,U,Africa/Johannesburg
FAMD,AAM,Malamala Aerodrome,Malamala,South Africa,-24.81611,31.54444,1124,2,U,Africa/Johannesburg
FAMG,MGH,Margate Airport,Margate,South Africa,-30.856944,30.343333,495,2,U,Africa/Johannesburg
FAMM,MBD,Mafikeng International Airport,Mafeking,South Africa,-25.807222,25.544444,4181,2,U,Africa/Johannesburg
FAMS,MEZ,Morningside Farm,Messina,South Africa,-25.704458,26.908978,4251,2,U,Africa/Johannesburg
FANC,NCS,Newcastle Aerodrome,Newcastle,South Africa,-27.77083,29.97722,4074,2,U,Africa/Johannesburg
FANS,NLP,Nelspruit Airport,Nelspruit,South Africa,-25.500834,30.913889,2875,2,U,Africa/Johannesburg
FAOH,DUH,Oudtshoorn,Oudtshoorn,South Africa,-33.606967,22.188978,1063,2,U,Africa/Johannesburg
FAPE,PLZ,Port Elizabeth Airport,Port Elizabeth,South Africa,-33.98527,25.612358,226,2,U,Africa/Johannesburg
FAPH,PHW,Hendrik Van Eck Airport,Phalaborwa,South Africa,-23.936763,31.154783,1432,2,U,Africa/Johannesburg
FAPI,PTG,Polokwane International Airport,Pietersburg,South Africa,-23.845278,29.458611,4354,2,U,Africa/Johannesburg
FAPM,PZB,Pietermaritzburg (Oribi) Airport,Pietermaritzburg,South Africa,-29.64518,30.39566,2423,2,U,Africa/Johannesburg
FAPN,NTY,Pilanesberg Airport,Pilanesberg,South Africa,-25.33966,27.16623,3412,2,U,Africa/Johannesburg
FAQT,UTW,Queenstown Airport,Queenstown,South Africa,-31.920528,26.881445,3637,2,U,Africa/Johannesburg
FARB,RCB,Richards Bay Airport,Richard's Bay,South Africa,-28.740556,32.093056,109,2,U,Africa/Johannesburg
FASB,SBU,Springbok Aerodrome,Springbok,South Africa,-29.69028,17.94417,2690,2,U,Africa/Johannesburg
FASS,SIS,Sishen Airport,Sishen,South Africa,-27.650833,22.999166,3848,2,U,Africa/Johannesburg
FASZ,SZK,Skukuza Aerodrome,Skukuza,South Africa,-24.96083,31.58944,1020,2,U,Africa/Johannesburg
FATZ,LTA,Tzaneen Airport,Tzaneen,South Africa,-23.825339,30.325533,1914,2,U,Africa/Johannesburg
FAUL,ULD,Ulundi Airport,Ulundi,South Africa,-28.283333,31.433333,1720,2,U,Africa/Johannesburg
FAUP,UTN,Upington Airport,Upington,South Africa,-28.400833,21.259444,2782,2,U,Africa/Johannesburg
FAUT,UTT,K. D. Matanzima Airport,Umtata,South Africa,-31.545833,28.673611,2400,2,U,Africa/Johannesburg
FAVB,VRU,Vryburg Airport,Vryburg,South Africa,-26.916667,24.75,3920,2,U,Africa/Johannesburg
FAVG,VIR,Virginia Airport,Durban,South Africa,-29.773356,31.055883,20,2,U,Africa/Johannesburg
FAWB,PRY,Wonderboom Aerodrome,Pretoria,South Africa,-25.6555,28.2156,4095,2,U,Africa/Johannesburg
FAWM,WEL,Welkom Airport,Welkom,South Africa,-28.0,26.75,4399,2,U,Africa/Johannesburg
FBFT,FRW,Francistown Airport,Francistown,Botswana,-21.160556,27.481944,3283,2,U,Africa/Gaborone
FBGZ,GNZ,Ghanzi Airport,Ghanzi,Botswana,-21.69439,21.656776,3730,2,U,Africa/Gaborone
FBJW,JWA,Jwaneng Airport,Jwaneng,Botswana,-24.602333,24.690971,3900,2,U,Africa/Gaborone
FBKE,BBK,Kasane Airport,Kasane,Botswana,-17.830833,25.1625,3289,2,U,Africa/Gaborone
FBKR,KHW,Port lotniczy Khwai River Lodge,Khwai River,Botswana,-19.150476,23.782818,3000,2,N,Africa/Gaborone
FBMN,MUB,Maun Airport,Maun,Botswana,-19.972161,23.431628,3093,2,U,Africa/Gaborone
FBOR,ORP,Orapa Airport Building,,Botswana,-21.26635,25.319381,3100,2,U,Africa/Gaborone
FBSK,GBE,Sir Seretse Khama International Airport,Gaberone,Botswana,-24.555833,25.918889,3299,2,U,Africa/Gaborone
FBSP,PKW,Selebi-Phikwe Airport,Selebi-phikwe,Botswana,-22.057962,27.828945,2925,2,U,Africa/Gaborone
FBSW,SWX,Shakawe Airport,Shakawe,Botswana,-18.372337,21.838227,3379,2,U,Africa/Gaborone
FBTL,TLD,Limpopo Valley Airfield,Tuli Lodge,Botswana,-22.166667,29.1,1772,2,U,Africa/Gaborone
FCBB,BZV,Brazzaville Airport,Brazzaville,Congo (Kinshasa),-4.251944,15.254722,1048,1,N,Africa/Brazzaville
FCOO,FTX,Owando Airport,Owando,Congo (Kinshasa),-0.53083,15.949058,1214,1,N,Africa/Brazzaville
FCOU,OUE,Ouesso Airport,Ouesso,Congo (Kinshasa),1.609104,16.039771,1158,1,N,Africa/Brazzaville
FCPL,DIS,Loubomo Airport,Loubomo,Congo (Brazzaville),-4.21666,12.66666,1079,1,N,Africa/Brazzaville
FCPP,PNR,Pointe-Noire Airport,Pointe-noire,Congo (Brazzaville),-4.814722,11.886111,55,1,N,Africa/Brazzaville
FDMS,MTS,Matsapha International Airport,Manzini,Swaziland,-26.524167,31.311389,2075,2,U,Africa/Mbabane
FEFF,BGF,Bangui Airport,Bangui,Central African Republic,4.396111,18.520279,1208,1,N,Africa/Bangui
FEFT,BBT,Berberati Airport,Berberati,Central African Republic,4.219861,15.786834,1929,1,N,Africa/Bangui
FGBT,BSG,Bata International Airport,Bata,Equatorial Guinea,1.905963,9.805882,13,1,N,Africa/Malabo
FGSL,SSG,Santa Isabel Airport,Malabo,Equatorial Guinea,3.755278,8.708611,76,1,N,Africa/Malabo
FIMP,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaisance,Mauritius,-20.430168,57.673454,186,5,S,Indian/Mauritius
FIMR,RRG,Sir Gaëtan Duval Airport,Rodriguez Island,Mauritius,-19.7575,63.361111,95,4,S,Indian/Mauritius
FKKC,TKC,Tiko Airport,Tiko,Cameroon,4.091846,9.362452,151,1,N,Africa/Douala
FKKD,DLA,Douala International Airport,Douala,Cameroon,4.01346,9.717018,33,1,N,Africa/Douala
FKKL,MVR,Maroua Salak Airport,Maroua,Cameroon,10.452222,14.256389,1390,1,N,Africa/Douala
FKKM,FOM,Koutaba Airport,Foumban,Cameroon,5.636667,10.750556,3963,1,N,Africa/Douala
FKKN,NGE,Ngaoundere Airport,N'gaoundere,Cameroon,7.360686,13.562491,3655,1,N,Africa/Douala
FKKR,GOU,Garoua International Airport,Garoua,Cameroon,9.336111,13.375556,794,1,N,Africa/Douala
FKKU,BFX,Bafoussam,Bafoussam,Cameroon,5.536919,10.354583,4347,1,N,Africa/Douala
FKKV,BPC,Bamenda Airport,Bamenda,Cameroon,6.035479,10.121317,4065,1,N,Africa/Douala
FKKY,YAO,Yaoundé Airport,Yaounde,Cameroon,3.834356,11.522956,2464,1,N,Africa/Douala
FKYS,NSI,Yaoundé Nsimalen International Airport,Yaounde,Cameroon,3.717222,11.5525,2278,1,N,Africa/Douala
FLCP,CIP,Chipata Airport,Chipata,Zambia,-13.556944,32.587222,3360,2,U,Africa/Lusaka
FLKY,ZKB,Kasaba Bay Airport,Kasaba Bay,Zambia,-8.522846,30.665285,2780,2,U,Africa/Lusaka
FLLI,LVI,Livingstone Airport,Livingstone,Zambia,-17.818889,25.818611,3302,2,U,Africa/Lusaka
FLLS,LUN,Lusaka International Airport,Lusaka,Zambia,-15.325017,28.445747,3779,2,U,Africa/Lusaka
FLMF,MFU,Mfuwe International Airport,Mfuwe,Zambia,-13.258338,31.939821,1853,2,U,Africa/Lusaka
FLND,NLA,Ndola Airport,Ndola,Zambia,-12.996608,28.664124,4167,2,U,Africa/Lusaka
FLSO,KIW,Southdowns Airport,Southdowns,Zambia,-12.900468,28.149206,4145,2,U,Africa/Lusaka
FLSW,SLI,Solwezi Airport,Solwesi,Zambia,-12.172457,26.367075,4551,2,U,Africa/Lusaka
FMCH,HAH,Prince Said Ibrahim International Airport,Moroni,Comoros,-11.534306,43.272274,93,3,U,Indian/Comoro
FMCI,NWA,Moheli Airport,Moheli,Comoros,-12.295599,43.762435,46,3,U,Indian/Comoro
FMCN,YVA,Aéroport Moroni-Iconi,Moroni,Comoros,-11.711577,43.243385,33,3,U,Indian/Comoro
FMCV,AJN,Ouani Airport,Anjouan,Comoros,-12.131357,44.429391,62,3,U,Indian/Comoro
FMCZ,DZA,Dzaoudzi Pamandzi International Airport,Dzaoudzi,Mayotte,-12.804901,45.2821,23,3,U,Indian/Mayotte
FMEE,RUN,Roland Garros Airport,St.-denis,Reunion,-20.891394,55.5178,66,5,U,Indian/Reunion
FMEP,ZSE,Pierrefonds Airport,St.-pierre,Reunion,-21.320748,55.423628,56,5,U,Indian/Reunion
FMMG,WAQ,Antsalova Airport,Antsalova,Madagascar,-18.701414,44.61474,551,3,U,Indian/Antananarivo
FMMI,TNR,Ivato International Airport,Antananarivo,Madagascar,-18.799266,47.475346,4198,3,U,Indian/Antananarivo
FMMK,JVA,Ankavandra Airport,Ankavandra,Madagascar,-18.8,45.283333,427,3,U,Indian/Antananarivo
FMML,BMD,Belo Sur Tsiribihina Airport,Belo sur Tsiribihina,Madagascar,-19.686646,44.542248,154,3,U,Indian/Antananarivo
FMMN,ZVA,Miandrivazo Airport,Miandrivazo,Madagascar,-19.562778,45.450832,203,3,U,Indian/Antananarivo
FMMO,MXT,Maintirano Airport,Maintirano,Madagascar,-18.05,44.033333,95,3,U,Indian/Antananarivo
FMMR,TVA,Morafenobe Airport,Morafenobe,Madagascar,-17.85,44.916667,748,3,U,Indian/Antananarivo
FMMS,SMS,Sainte Marie Airport,Sainte Marie,Madagascar,-17.094451,49.815431,7,3,U,Indian/Antananarivo
FMMT,TMM,Toamasina Airport,Toamasina,Madagascar,-18.11,49.392223,22,3,U,Indian/Antananarivo
FMMU,WTA,Tambohorano Airport,Tambohorano,Madagascar,-17.483333,43.966667,23,3,U,Indian/Antananarivo
FMMV,MOQ,Morondava Airport,Morondava,Madagascar,-20.284722,44.3175,30,3,U,Indian/Antananarivo
FMMX,WTS,Tsiroanomandidy,Tsiroanomandidy,Madagascar,-18.75,46.05,2776,3,U,Indian/Antananarivo
FMMZ,WAM,Port lotniczy Ambatondrazaka,Ambatondrazaka,Madagascar,-17.79549,48.442816,2513,3,U,Indian/Antananarivo
FMNA,DIE,Antsiranana Airport,Antsiranana,Madagascar,-12.351111,49.294167,374,3,U,Indian/Antananarivo
FMNC,WMR,Mananara Airport,Mananara,Madagascar,-16.165711,49.771001,9,3,U,Indian/Antananarivo
FMND,ZWA,Andapa Airport,Andapa,Madagascar,-14.651527,49.620556,1552,3,U,Indian/Antananarivo
FMNE,AMB,Ambilobe Airport,Ambilobe,Madagascar,-13.1885,48.988083,72,3,U,Indian/Antananarivo
FMNG,WPB,Port Berge Airport,Port Bergé,Madagascar,-15.55,47.666667,213,3,U,Indian/Antananarivo
FMNH,ANM,Antsirabato Airport,Antalaha,Madagascar,-14.998869,50.320316,20,3,U,Indian/Antananarivo
FMNJ,IVA,Ambanja Airport,Ambanja,Madagascar,-13.65,48.466667,36,3,U,Indian/Antananarivo
FMNL,HVA,Analalava Airport,Analalava,Madagascar,-14.627778,47.766666,345,3,U,Indian/Antananarivo
FMNM,MJN,Mahajanga Airport,Mahajanga,Madagascar,-15.666389,46.350833,87,3,U,Indian/Antananarivo
FMNN,NOS,Fascene Nosy-Be Airport,Nosy-be,Madagascar,-13.312561,48.314388,36,3,U,Indian/Antananarivo
FMNO,DWB,Soalala Airport,Soalala,Madagascar,-16.102317,45.361023,141,3,U,Indian/Antananarivo
FMNP,WMP,Mampikony Airport,Mampikony,Madagascar,-16.075,47.597222,0,3,U,Indian/Antananarivo
FMNQ,BPY,Besalampy Airport,Besalampy,Madagascar,-16.745569,44.480732,125,3,U,Indian/Antananarivo
FMNR,WMN,Maroantsetra Airport,Maroantsetra,Madagascar,-15.437837,49.689926,13,3,U,Indian/Antananarivo
FMNS,SVB,Sambava South Airport,Sambava,Madagascar,-14.280171,50.175455,20,3,U,Indian/Antananarivo
FMNT,TTS,Tsaratanana Airport,Tsaratanana,Madagascar,-16.751226,47.618765,1073,3,U,Indian/Antananarivo
FMNV,VOH,Vohimarina Airport,Vohemar,Madagascar,-13.375834,50.002777,19,3,U,Indian/Antananarivo
FMNW,WAI,Ambalabe,Antsohihy,Madagascar,-14.89875,47.993894,92,3,U,Indian/Antananarivo
FMNX,WMA,Mandritsara Airport,Mandritsara,Madagascar,-15.833333,48.833333,1007,3,U,Indian/Antananarivo
FMSD,FTU,Taolagnaro Airport,Tolagnaro,Madagascar,-25.038055,46.955555,29,3,U,Indian/Antananarivo
FMSF,WFI,Fianarantsoa Airport,Fianarantsoa,Madagascar,-21.441111,47.111668,3658,3,U,Indian/Antananarivo
FMSG,RVA,Farafangana Airport,Farafangana,Madagascar,-22.805286,47.820614,26,3,U,Indian/Antananarivo
FMSJ,MJA,Manja Airport,Manja,Madagascar,-21.426427,44.31715,787,3,U,Indian/Antananarivo
FMSK,WVK,Airport,Manakara,Madagascar,-22.119722,48.021667,33,3,U,Indian/Antananarivo
FMSM,MNJ,Mananjary Airport,Mananjary,Madagascar,-21.202877,48.358143,20,3,U,Indian/Antananarivo
FMSR,MXM,Morombe Airport,Morombe,Madagascar,-21.752928,43.375489,16,3,U,Indian/Antananarivo
FMST,TLE,Toliara Airport,Toliara,Madagascar,-23.38365,43.72807,29,3,U,Indian/Antananarivo
FNBC,SSY,Mbanza Congo Airport,M'banza-congo,Angola,-6.270061,14.247184,1860,1,N,Africa/Luanda
FNBG,BUG,Benguela Airport,Benguela,Angola,-12.609,13.403806,118,1,N,Africa/Luanda
FNCA,CAB,Cabinda Airport,Cabinda,Angola,-5.596699,12.188059,66,1,N,Africa/Luanda
FNCP,KNP,Capanda Airport,Kapanda,Angola,-9.766944,15.450278,500,1,U,Africa/Luanda
FNCT,CBT,Catumbela Airport,Catumbela,Angola,-12.479527,13.487278,0,1,N,Africa/Luanda
FNDU,DUE,Dundo Airport,,Angola,-7.400486,20.818631,2451,1,N,Africa/Luanda
FNGI,VPE,Ondjiva Pereira Airport,Ondjiva,Angola,-17.046377,15.689523,3566,1,N,Africa/Luanda
FNHU,NOV,Nova Lisboa Airport,Huambo,Angola,-12.805775,15.751255,5587,1,N,Africa/Luanda
FNKU,SVP,Kuito Airport,Kuito,Angola,-12.403892,16.94988,5618,1,N,Africa/Luanda
FNLK,LBZ,Lukapa Airport,Lucapa,Angola,-8.383333,20.666668,500,1,U,Africa/Luanda
FNLU,LAD,Luanda Airport,Luanda,Angola,-8.856368,13.231755,243,1,N,Africa/Luanda
FNMA,MEG,Malanje Airport,Malanje,Angola,-9.525021,16.31285,3868,1,N,Africa/Luanda
FNME,SPP,Menongue Airport,Menongue,Angola,-14.657669,17.719467,4469,1,N,Africa/Luanda
FNMO,MSZ,Aeroporto Internaional Yuri Gagarine - Namibe,Mocamedes,Angola,-15.208192,12.158626,210,1,N,Africa/Luanda
FNNG,GXG,Negage Airport,Negage,Angola,-7.758458,15.289528,4105,1,N,Africa/Luanda
FNPA,PBN,Porto Amboim Airport,Porto Amboim,Angola,-10.7,13.75,16,1,N,Africa/Luanda
